uri	english	language	translation
http://data.europa.eu/esco/skill/3bc08c26-2f98-4730-bbb6-ec4a8566e3cf	procurement lifecycle	sv	upphandlingens livscykel
http://data.europa.eu/esco/skill/734b6025-0d14-499d-8e95-fdf512058e77	image formation	sv	bildformning
http://data.europa.eu/esco/skill/ba8b530e-8f6f-4667-b734-3358797c0595	vehicle type-approval	sv	typgodkännande av fordon
http://data.europa.eu/esco/skill/0e62eba3-d076-47e5-b22d-340a8faccb3b	assistive technology in education	sv	tekniska hjälpmedel inom utbildning
http://data.europa.eu/esco/skill/61ab84b5-7b8c-4d1f-a473-97dba10c88ac	microfinance	sv	mikrofinanser
http://data.europa.eu/esco/skill/5f1f365c-ad8c-4291-9ba5-79e2132a334d	fuel cell types	sv	bränslecellstyper
http://data.europa.eu/esco/skill/c5449667-9b40-4114-8d74-f51177669984	policy analysis	sv	politisk analys
http://data.europa.eu/esco/skill/fae7e545-5114-43cc-8e83-178e2549ecb9	building information modelling	sv	byggnadsinformationsmodellering
http://data.europa.eu/esco/skill/ae3d940c-9966-49ae-8e61-d11f30128f6b	commercial clothing glossary	sv	konfektionsordlista
http://data.europa.eu/esco/skill/d6b31d8d-2f47-425a-a2b2-a6dddb3d2b19	types of digital badges	sv	typer av digitala utmärkelser
http://data.europa.eu/esco/skill/d2759db0-9d3b-4942-80c3-1684890f5fb0	youth-centered approach	sv	ungdomsinriktad strategi
http://data.europa.eu/esco/skill/a276b1ad-c0b7-4b33-899c-0fbfcdbe0eee	5S methodology	sv	5S-metoden
http://data.europa.eu/esco/skill/a06a0d41-10fa-4ba7-a988-e8b5eba966fb	mobility as a service	sv	mobilitet som en tjänst
http://data.europa.eu/esco/skill/55514865-3066-4abd-86a9-dbe45a440882	root cause analysis	sv	händelseanalys
http://data.europa.eu/esco/skill/0f5374e3-0b9b-4b16-af7a-49654ce0bb15	human-robot collaboration	sv	samarbetande robotteknik
http://data.europa.eu/esco/skill/e9e57db9-a6ef-4e44-a33c-a022d7c4a17f	environmental indoor quality	sv	miljökvalitet inomhus
http://data.europa.eu/esco/skill/7b0d5000-00da-4864-b776-6de49a87a669	computer vision	sv	datorseende
http://data.europa.eu/esco/skill/3c1622fc-6c95-4b51-98da-1814ebe6e889	geothermal energy systems	sv	geotermiska energisystem
http://data.europa.eu/esco/skill/d9a9cb71-a62e-4800-a518-cfb61f8b15cd	category specific expertise	sv	kategorispecifik expertis
http://data.europa.eu/esco/skill/f2412a5c-8072-4cd7-8fa1-806864f91276	by-products and waste	sv	biprodukter och avfall
http://data.europa.eu/esco/skill/802e6973-3270-4cf0-86e4-a6835caf1ba6	project management methodology (PM²)	sv	projektledningsmetod (PM²)
http://data.europa.eu/esco/skill/d3e9b00a-0891-4fa8-836d-8240ec3d2758	GDPR	sv	allmänna dataskyddsförordningen
http://data.europa.eu/esco/skill/ab0deac2-b872-45c8-ad65-657938d2fe79	solar thermal energy systems for hot water and heating	sv	solvärmesystem för varmvatten och värme
http://data.europa.eu/esco/skill/2c6a9858-76a4-4c64-8854-1bc52abd65ba	macro-regional strategy	sv	makroregional strategi
http://data.europa.eu/esco/skill/2879e8f6-037a-49ed-ba73-6f7d7766223e	food waste monitoring systems	sv	system för övervakning av matsvinn
http://data.europa.eu/esco/skill/df64a7cc-2e96-4304-95d3-56fe0ac2dd39	design thinking	sv	designtänkande
http://data.europa.eu/esco/skill/f9a6f35b-01a7-40c9-8b61-b6ee46f97272	operating systems	sv	operativsystem
http://data.europa.eu/esco/skill/d0fc1d32-c64d-4b53-923f-953f648715ab	carpooling services	sv	bildelningstjänster
http://data.europa.eu/esco/skill/63f9a5bc-f070-46a6-bea7-c6b9e9dbacc3	envelope systems for buildings	sv	klimatskalsystem för byggnader
http://data.europa.eu/esco/skill/f3880260-ef21-401c-a64f-a96f21dc968a	last types	sv	lästtyper
http://data.europa.eu/esco/skill/8034a1ea-5ee0-4a84-8fd3-16411c8d86fb	agroforestry	sv	trädjordbruk
http://data.europa.eu/esco/skill/86f0bb12-6491-4be7-8306-c88900e91a63	green bonds	sv	gröna obligationer
http://data.europa.eu/esco/skill/88ec9e5e-8798-475d-81a3-dd5ea7e96215	qualitative risk analysis techniques	sv	tekniker för kvalitativ riskanalys
http://data.europa.eu/esco/skill/c65ac31c-fdaf-4e87-beca-8ed952c3aa35	biogas energy production	sv	produktion av biogasenergi
http://data.europa.eu/esco/skill/d03dbfd1-0415-4a3a-8d2b-ff4dfff06bc8	reinsurance	sv	återförsäkring
http://data.europa.eu/esco/skill/9ccb56ee-3d5f-4d48-8692-8f96fe1e4adb	solar absorption cooling system	sv	soldrivet absorptionskylsystem
http://data.europa.eu/esco/skill/9aabb257-530a-4a38-83c8-35ca52caa954	rubber technology	sv	gummiteknik
http://data.europa.eu/esco/skill/457c2e47-07e6-4073-827e-e1c21f3e5869	evaluation theory and model	sv	utvärderingsteori och utvärderingsmodell
http://data.europa.eu/esco/skill/b01444aa-6f62-4b7d-ab30-4385a9148580	personal reflection techniques based on feedback	sv	tekniker för personlig reflektion som baseras på återkoppling
http://data.europa.eu/esco/skill/f03a3387-c4a7-41e3-a5d4-dd4577147940	integrated design	sv	integrerad konstruktion
http://data.europa.eu/esco/skill/3d294b92-1024-48bc-999e-5c5d687659d9	development economics	sv	utvecklingsekonomi
http://data.europa.eu/esco/skill/bdb4f02e-72d5-41ca-a662-0498dc3fb070	health technology assessment 	sv	utvärdering av medicinsk teknik
http://data.europa.eu/esco/skill/0aabb61b-5382-490a-bf44-375858f9cd3e	types of tidal stream generators	sv	typer av tidvattenkraftverk
http://data.europa.eu/esco/skill/dada8e80-2a53-41bf-9eac-f8c1f9971bed	sustainable building materials	sv	hållbara byggmaterial
http://data.europa.eu/esco/skill/1ffac4ac-fda7-407d-8ed1-ca8f4a8dc146	Angular	sv	Angular
http://data.europa.eu/esco/skill/aadf267e-08f0-4bf3-ae4a-f1670b8e9e5d	offshore renewable energy technologies	sv	tekniker för havsbaserad förnybar energi
http://data.europa.eu/esco/skill/670f8eea-f25b-4c3f-97ef-a4729d4c63d6	smart contract	sv	smart kontrakt
http://data.europa.eu/esco/skill/4eba4667-402e-4aea-a15d-c9fb82da60dd	combined heat and power generation	sv	kombinerad produktion av el och värme
http://data.europa.eu/esco/skill/d846661e-04b8-4b30-8b6b-f3525799fd3a	community-led local development	sv	lokalt ledd utveckling
http://data.europa.eu/esco/skill/8744f28f-59a9-45af-8ef6-6944cb5a1473	risk identification	sv	riskidentifiering
http://data.europa.eu/esco/skill/981616a1-2718-419c-b99f-53460cd873a8	European Structural and Investment Funds regulations	sv	regler om de europeiska struktur- och investeringsfonderna
http://data.europa.eu/esco/skill/ec4de8aa-9ba4-412b-832d-93361210eae3	marine technology	sv	marin teknik
http://data.europa.eu/esco/skill/79a5bc25-5b59-47bc-a4c2-fb8e8cb1ddf6	smart grids systems	sv	system med smarta nät
http://data.europa.eu/esco/skill/ef3b0fe7-236f-4910-994a-5cf8f126cb9d	types of evaluation 	sv	typer av utvärdering
http://data.europa.eu/esco/skill/c6c1af60-9594-460c-a328-00f9ad292be0	coaching techniques	sv	coachningstekniker
http://data.europa.eu/esco/skill/dd5451c6-a006-4218-bf94-348d81bed42f	conservation agriculture	sv	bevarandejordbruk
http://data.europa.eu/esco/skill/dbe63ddf-76f8-4177-a482-fee995a57b77	integrated pest management	sv	integrerat växtskydd
http://data.europa.eu/esco/skill/24ccd586-3c38-4f60-ac70-8f984ca13449	tanning process	sv	garvningsprocess
http://data.europa.eu/esco/skill/2bc626f8-32ce-4131-9f65-c52929d55a95	electric heating systems	sv	elvärmesystem
http://data.europa.eu/esco/skill/15c522eb-cd6d-4b00-9d95-db20c0f8df88	energy saving potential of automated shift systems	sv	energibesparingspotential hos automatiserade växlingssystem
http://data.europa.eu/esco/skill/303c6ab0-21c3-4b09-ac77-d405936857d9	sustainable installation materials	sv	hållbara installationsmaterial
http://data.europa.eu/esco/skill/b856655a-ee98-481f-a5a3-b0abc45f6ad5	molecular gastronomy 	sv	molekylär gastronomi
http://data.europa.eu/esco/skill/750f86d2-18be-4015-84b1-d4a26d9b2d88	online ads campaign techniques	sv	tekniker för onlinebaserade reklamkampanjer
http://data.europa.eu/esco/skill/1fc03dc8-0ee0-4876-83ec-86e0bfcb3876	crowdfunding	sv	gräsrotsfinansiering
http://data.europa.eu/esco/skill/d81b58ba-52e4-45fa-9f7c-f59b87fa6041	domotic systems	sv	domotiksystem
http://data.europa.eu/esco/skill/79fc83a3-9c76-4e21-b766-2e9c0f8d31eb	patient safety theories	sv	patientsäkerhetsteorier
http://data.europa.eu/esco/skill/906e5de0-f86d-4a10-a89b-30cee6a09adf	hoshin kanri strategic planning	sv	strategisk Hoshin Kanri-planering
http://data.europa.eu/esco/skill/96a893b6-4520-4daa-89c1-b79487505da2	key risk indicators	ar	مؤشرات المخاطر الرئيسية
http://data.europa.eu/esco/skill/10ff3d22-1f29-48bc-98e4-63fc61c78034	social alliances	ar	التحالفات الاجتماعية
http://data.europa.eu/esco/skill/8622f74f-61b7-4664-862a-7c1dea8041f0	knowledge management	ar	إدارة المعرفة
http://data.europa.eu/esco/skill/5da42cfd-1da8-4e4f-b68e-4f821d005fc5	virtual reality	ar	الحقيقة الافتراضية
http://data.europa.eu/esco/skill/61ddacb8-c89f-48c2-afe8-9e1b14c0c8fb	business incubation	ar	حضانة الأعمال
http://data.europa.eu/esco/skill/affb720b-98e7-4ae6-b833-b12e94fa8987	hydroponics	ar	الزراعة المائية
http://data.europa.eu/esco/skill/00920055-eb50-4cb8-a23d-3deedbf3753e	enterprise risk management	ar	إدارة مجازفة الشركة
http://data.europa.eu/esco/skill/9035afc4-5317-455d-ab60-f32e2ecc6bfc	blockchain platforms	ar	منصات سلسلة الكتلة
http://data.europa.eu/esco/skill/53780150-1581-4ae6-b435-34068c172caf	Vyper	ar	فايبر (Vyper)
http://data.europa.eu/esco/skill/3c2e6f38-42c1-46ec-b782-5854b2db330d	blockchain openness	ar	انفتاح سلسلة الكتلة
http://data.europa.eu/esco/skill/6c6daac0-80f5-431f-a33f-c5b722094657	energy storage systems	ar	أنظمة تخزين الطاقة
http://data.europa.eu/esco/skill/ef010091-ddce-410d-9864-9276ef6fe390	district heating and cooling	ar	تدفئة وتبريد المدينة
http://data.europa.eu/esco/skill/2eb30deb-18d0-4e9d-9c53-30069ac9a108	youth work principles	ar	أسس عمل الشباب
http://data.europa.eu/esco/skill/203083ca-b051-4c28-8986-fc8731bacee5	sustainable finance	ar	التمويل المستدام
http://data.europa.eu/esco/skill/c513cf4e-83bb-4edc-9ac8-2a7df04a9451	results-based management	ar	الإدارة القائمة على النتائج
http://data.europa.eu/esco/skill/701f0a7d-1be9-4e98-b985-2652b2bf327a	risk financing techniques	ar	تقنيات تمويل المخاطر
http://data.europa.eu/esco/skill/82fea746-853f-4f1b-8ab7-55de8619cccd	lean manufacturing	ar	التصنيع بدون تخزين
http://data.europa.eu/esco/skill/9be02d2d-9d45-400b-aa05-1e9aee7bd815	mini wind power generation	ar	توليد القدرة بطواحين رياح صغيرة
http://data.europa.eu/esco/skill/4300b453-9bcf-474c-9ee3-92ec2229720c	global standards for sustainability reporting	ar	المعايير العالمية لتقارير الاستدامة
http://data.europa.eu/esco/skill/7af76a2b-6bba-4350-9bfa-980e50c98481	SMED	ar	تغيير القالب في أقل من عشر دقائق
http://data.europa.eu/esco/skill/ccb2e5f2-4279-48fd-9d85-a1db42ff1e13	project configuration management	ar	إدارة تشكيل المشروع
http://data.europa.eu/esco/skill/5fd29c67-c905-4e34-98ff-f90ce6446b35	European vehicle type-approval legislation	ar	القانون الأوروبي لاعتماد نوع السيارة
http://data.europa.eu/esco/skill/59429f7f-8b95-4094-b1cf-97cbb556f03d	participatory decision-making	ar	صنع القرار بالمشاركة
http://data.europa.eu/esco/skill/2d73b2d4-2dfd-42e9-a9f4-106d9c58a4b9	integrated food-energy systems	ar	أنظمة الطاقة الغذائية المندمجة
http://data.europa.eu/esco/skill/8efa6a7a-6556-4cb8-908d-59d3b5c58d2f	cloud monitoring and reporting	ar	مراقبة السحاب ورفع التقارير
http://data.europa.eu/esco/skill/c4b03a17-a93e-4a8e-9846-4c4d469d4001	agroecology	ar	الزراعة الإيكولوجية
http://data.europa.eu/esco/skill/41de7eb8-be07-4822-ba85-b76e9b8d6e4e	sustainable forest management	ar	إدارة استدامة الغابات
http://data.europa.eu/esco/skill/90d04cf8-dcc1-45cf-93e1-a2eba80aed6f	hybrid vehicle architecture	ar	هندسة السيارات الهجينة
http://data.europa.eu/esco/skill/243ffeb4-3395-4e39-9cf0-695be5b142aa	maritime law	ar	قانون البحار
http://data.europa.eu/esco/skill/6c2182f9-9068-42e8-8855-31252d62fbb0	ecotourism	ar	السياحة الرفيقة بالبيئة
http://data.europa.eu/esco/skill/8be4540d-db79-4213-8820-bda0d3fb74a7	aeroponics	ar	الزراعة الهوائية
http://data.europa.eu/esco/skill/ca326dd0-324f-43fe-81c5-4b40ddb35223	indicators used in EU funds programme operations	ar	المؤشرات المستخدمة في عمليات برنامج صناديق الاتحاد الأوروبي
http://data.europa.eu/esco/skill/9c652a9b-a773-4afa-becf-1186f9861fb9	philanthropy	ar	الأعمال الخيرية
http://data.europa.eu/esco/skill/7d70ed20-1c29-4ce3-bda5-9ba6c957a2d2	types of wave energy converters	ar	أنواع محولات طاقة الأمواج
http://data.europa.eu/esco/skill/b4548845-dc4c-43fb-a55c-b9b7c6c1defd	document sharing procedures	ar	إجراءات مشاركة المستندات
http://data.europa.eu/esco/skill/22c45bf7-e52b-475f-847b-c32a87f65a5d	circular economy	ar	الاقتصاد الدائري
http://data.europa.eu/esco/skill/70e41ff3-31bc-43ba-ab52-fcd98bf37037	carsharing	ar	مشاركة السيارات
http://data.europa.eu/esco/skill/609d6bb4-db16-4578-87fc-57b11a701cc2	bioeconomy	ar	الاقتصاد البيولوجي
http://data.europa.eu/esco/skill/9b862976-aa05-4bde-8ed6-8f39790edd0f	 procurement legislation	ar	تشريعات المشتريات
http://data.europa.eu/esco/skill/30dce29d-0518-4f5d-aeb0-2b5b49e3afbe	aquaponics	ar	النظام الغذائي المائي
http://data.europa.eu/esco/skill/60efd7d3-eee4-4f7d-9373-66a54d13b3e0	neuromarketing techniques	ar	تقنيات التسويق العصبي
http://data.europa.eu/esco/skill/abdc7ac8-151f-40c6-bc1a-1e9b4b073290	augmented reality	ar	الحقيقة المضاعفة
http://data.europa.eu/esco/skill/f7e051fc-8f7b-45b3-8911-8ffb9b951f4a	blockchain consensus mechanisms	ar	آليات توحيد سلسلة الكتلة
http://data.europa.eu/esco/skill/83934f53-5ffa-478f-9f8f-b779e9b4fc7a	self-service technologies in tourism	ar	تكنولوجيات الخدمة السياحية الذاتية
http://data.europa.eu/esco/skill/773e217c-8b21-4d8c-b384-68752a2243a9	quantitative risk analysis techniques	ar	تقنيات التحليل الكمي للمخاطر 
http://data.europa.eu/esco/skill/97bd1c21-66b2-4b7e-ad0f-e3cda590e378	data analytics	ar	تحليل البيانات
http://data.europa.eu/esco/skill/4c2c72df-3f3f-48e7-9993-a602354a75e4	six sigma methods 	ar	طرق سيجما ستة
http://data.europa.eu/esco/skill/88c7c736-8f5f-4f39-a0ad-83e0b91cebe1	international development	ar	التنمية الدولية
http://data.europa.eu/esco/skill/3a2d5b45-56e4-4f5a-a55a-4a4a65afdc43	machine learning	ar	تعليم الآلة
http://data.europa.eu/esco/skill/9b04cd15-b9c4-442d-9bbb-32e1b2058dca	offshore constructions and facilities	ar	مباني ومرافق في عرض البحر
http://data.europa.eu/esco/skill/1b94ad6c-c54d-4bdd-858d-81ebef51c5a4	sustainable footwear materials and components	ar	خامات وعناصر صناعة الأحذية المستدامة
http://data.europa.eu/esco/skill/589f0d24-0846-4971-bc6c-a42bb274f69a	airtight construction	ar	المباني المحكمة
http://data.europa.eu/esco/skill/5100aeb3-948d-4163-91ad-703a4116bdba	commission evaluation 	ar	تقييم اللجنة
http://data.europa.eu/esco/skill/436b8f31-1a12-408a-be5f-a951942fbf92	simulation-based clinical education 	ar	تعليم سريري معتمد على المحاكاة
http://data.europa.eu/esco/skill/2e5d8410-00fd-4c3e-87fa-7c72c0d235ba	marine biology 	ar	أحياء بحرية
http://data.europa.eu/esco/skill/1c2978b8-bb0d-4249-9c23-877571a4dffa	cloud security and compliance	ar	أمن السحاب (كلاود) والتوافق
http://data.europa.eu/esco/skill/e2b05bcb-b60e-45b5-baa6-3a67ebe77538	advanced driver assistant systems	ar	أنظمة مساعدة السواقة المتقدمة
http://data.europa.eu/esco/skill/d5bcc417-a004-4165-b7f1-ab739eadd2f4	smart city features	ar	خصائص المدينة الذكية
http://data.europa.eu/esco/skill/0d73a5c0-7f95-4ede-92f3-eac434a970a9	marine engineering	ar	هندسة بحرية
http://data.europa.eu/esco/skill/04012dd1-478d-4eec-9951-dd623bfe86ca	climate smart agriculture	ar	الزراعة المناخية الذكية 
http://data.europa.eu/esco/skill/a4881e54-6055-4e61-855a-0a56ced7cfa3	web strategy assessment	ar	تقدير استراتيجية الشبكة العنكبوتية
http://data.europa.eu/esco/skill/c28553f4-1745-401a-82b3-7ce8460bed33	capacity building	ar	بناء القدرة
http://data.europa.eu/esco/skill/945b8655-5577-4c3a-946a-842d4527afa8	digital image processing	ar	معالجة الصور الرقمية
http://data.europa.eu/esco/skill/829d1376-41bf-4c41-9bc3-62dce647677c	artificial lighting systems	ar	أنظمة الإضاءة الصناعية
http://data.europa.eu/esco/skill/97272b3e-d497-4420-893d-612b15d377d9	e-agriculture	ar	الزراعة الالكترونية
http://data.europa.eu/esco/skill/5d5f0963-a8b7-4a4f-a8f5-05b3142752b9	risk modelling	ar	تصميم نماذج المخاطر
http://data.europa.eu/esco/skill/dda745dd-b8d6-45d8-8c74-e05495ce90f5	sustainable development goals 	ar	أهداف التنمية المستدامة
http://data.europa.eu/esco/skill/debd4fe7-58c9-499e-8a7e-b42984afe728	distribution of heating cooling and hot water	ar	توزيع ماء تبريد التدفئة والماء الساخن
http://data.europa.eu/esco/skill/a4fe0844-8544-4a0a-a796-c1d3071598e2	validation of learning acquired through volunteering 	ar	اعتماد التعليم المكتسب خلال التطوع
http://data.europa.eu/esco/skill/4600a787-39b0-4bf1-aa69-e586262342f0	state aid regulations	ar	أنظمة المساعدات الممنوحة من قبل الدولة
http://data.europa.eu/esco/skill/59998878-fa14-458a-9085-06b45e89df1b	types of heat pumps	ar	أنواع المضخات الحرارية
http://data.europa.eu/esco/skill/ecc4552a-92c5-4222-b18d-faf5ac841080	deep learning	ar	التعلم المتعمق
http://data.europa.eu/esco/skill/149e5f0d-eb46-4e75-9265-e91f6b2ca596	social innovation	ar	الابتكار الاجتماعي
http://data.europa.eu/esco/skill/956487a3-5b0b-4d03-8d0e-01e71fb65482	social bonds	ar	سندات اجتماعية
http://data.europa.eu/esco/skill/7109d172-c370-47fe-ac81-8fe93550a9e3	impact investing	ar	تأثير الاستثمار
http://data.europa.eu/esco/skill/3be79ccc-a455-49b9-8c65-55c50071ba5b	principles of distributed ledger technology	ar	أسس تكنولوجيا دفتر الحسابات الموزع
http://data.europa.eu/esco/skill/5608d5a0-6d5e-43b7-be37-616501729bb4	artificial neural networks	ar	شبكات عصبية صناعية
http://data.europa.eu/esco/skill/d96078b0-12f4-47d3-a260-61d22050a840	vehicle-to-everything technologies	ar	تكنولوجيات اتصال السيارة بكل شيء
http://data.europa.eu/esco/skill/251b5528-693c-4ef9-a7f6-9924bb8d7ef8	decentralized application frameworks	ar	إطارات عمل التطبيقات اللامركزية
http://data.europa.eu/esco/skill/31f53419-4bce-4b10-986a-70a9c7ac41a3	micro mobility devices	ar	أجهزة التحرك الصغيرة
http://data.europa.eu/esco/skill/25df422a-bf0a-4f76-8631-d0be91cb8751	model based system engineering	ar	هندسة الأنظمة المعتمدة على النماذج
http://data.europa.eu/esco/skill/7d913551-e17a-40ba-baf7-48d0c3b12e50	predictive maintenance	ar	صيانة وقائية
http://data.europa.eu/esco/skill/d90c6800-e653-4bdf-bc39-5f4e366fe68d	advanced materials	ar	معدات متقدمة
http://data.europa.eu/esco/skill/8894e128-e6d1-4cb3-8f92-e7b5c9eaf774	humanitarian aid	ar	المساعدات الإنسانية
http://data.europa.eu/esco/skill/6f30181d-65b5-4527-b36e-a686d47fed84	bicycle sharing systems	ar	أنظمة مشاركة الدراجات
http://data.europa.eu/esco/skill/605399ce-4736-4b41-b41e-92ecf2139454	Solidity	ar	لغة البرمجة سوليديتي
http://data.europa.eu/esco/skill/3bc08c26-2f98-4730-bbb6-ec4a8566e3cf	procurement lifecycle	ar	دورة حياة المقتنيات
http://data.europa.eu/esco/skill/734b6025-0d14-499d-8e95-fdf512058e77	image formation	ar	تكوين الصورة
http://data.europa.eu/esco/skill/ba8b530e-8f6f-4667-b734-3358797c0595	vehicle type-approval	ar	اعتماد نوع السيارة
http://data.europa.eu/esco/skill/0e62eba3-d076-47e5-b22d-340a8faccb3b	assistive technology in education	ar	تكنولوجيا دعم التعليم
http://data.europa.eu/esco/skill/61ab84b5-7b8c-4d1f-a473-97dba10c88ac	microfinance	ar	التمويل الميكروي
http://data.europa.eu/esco/skill/5f1f365c-ad8c-4291-9ba5-79e2132a334d	fuel cell types	ar	أنواع خلايا الوقود
http://data.europa.eu/esco/skill/c5449667-9b40-4114-8d74-f51177669984	policy analysis	ar	تحليل السياسة
http://data.europa.eu/esco/skill/fae7e545-5114-43cc-8e83-178e2549ecb9	building information modelling	ar	نماذج معلومات المبنى 
http://data.europa.eu/esco/skill/ae3d940c-9966-49ae-8e61-d11f30128f6b	commercial clothing glossary	ar	مفردات الملابس التجارية
http://data.europa.eu/esco/skill/d6b31d8d-2f47-425a-a2b2-a6dddb3d2b19	types of digital badges	ar	أنواع الشارات الرقمية 
http://data.europa.eu/esco/skill/d2759db0-9d3b-4942-80c3-1684890f5fb0	youth-centered approach	ar	مقترب التركيز على الشباب
http://data.europa.eu/esco/skill/a276b1ad-c0b7-4b33-899c-0fbfcdbe0eee	5S methodology	ar	منهجية 5 اس
http://data.europa.eu/esco/skill/a06a0d41-10fa-4ba7-a988-e8b5eba966fb	mobility as a service	ar	الانتقال كخدمة
http://data.europa.eu/esco/skill/55514865-3066-4abd-86a9-dbe45a440882	root cause analysis	ar	تحليل السبب الجذري
http://data.europa.eu/esco/skill/0f5374e3-0b9b-4b16-af7a-49654ce0bb15	human-robot collaboration	ar	تعاون الإنسان والآلة
http://data.europa.eu/esco/skill/e9e57db9-a6ef-4e44-a33c-a022d7c4a17f	environmental indoor quality	ar	جودة البيئة الداخلية
http://data.europa.eu/esco/skill/7b0d5000-00da-4864-b776-6de49a87a669	computer vision	ar	رؤية الكمبيوتر
http://data.europa.eu/esco/skill/3c1622fc-6c95-4b51-98da-1814ebe6e889	geothermal energy systems	ar	أنظمة الطاقة الجيوحرارية
http://data.europa.eu/esco/skill/d9a9cb71-a62e-4800-a518-cfb61f8b15cd	category specific expertise	ar	خبرة في فئة معينة
http://data.europa.eu/esco/skill/f2412a5c-8072-4cd7-8fa1-806864f91276	by-products and waste	ar	المنتجات الثانوية والمخلفات
http://data.europa.eu/esco/skill/802e6973-3270-4cf0-86e4-a6835caf1ba6	project management methodology (PM²)	ar	منهجية إدارة المشاريع (PM²)
http://data.europa.eu/esco/skill/d3e9b00a-0891-4fa8-836d-8240ec3d2758	GDPR	ar	النظام العام لحماية البيانات
http://data.europa.eu/esco/skill/ab0deac2-b872-45c8-ad65-657938d2fe79	solar thermal energy systems for hot water and heating	ar	أنظمة الطاقة الحرارية الشمسية لأغراض التدفئة وتوليد المياه الساخنة
http://data.europa.eu/esco/skill/2c6a9858-76a4-4c64-8854-1bc52abd65ba	macro-regional strategy	ar	استراتيجية إقليمية كبرى
http://data.europa.eu/esco/skill/2879e8f6-037a-49ed-ba73-6f7d7766223e	food waste monitoring systems	ar	أنظمة الرقابة على المخلفات الغذائية
http://data.europa.eu/esco/skill/df64a7cc-2e96-4304-95d3-56fe0ac2dd39	design thinking	ar	التفكير المنصب على التصميم
http://data.europa.eu/esco/skill/f9a6f35b-01a7-40c9-8b61-b6ee46f97272	operating systems	ar	أنظمة التشغيل
http://data.europa.eu/esco/skill/d0fc1d32-c64d-4b53-923f-953f648715ab	carpooling services	ar	خدمات تقاسم السيارات
http://data.europa.eu/esco/skill/63f9a5bc-f070-46a6-bea7-c6b9e9dbacc3	envelope systems for buildings	ar	أنظمة تغليف المباني
http://data.europa.eu/esco/skill/f3880260-ef21-401c-a64f-a96f21dc968a	last types	ar	أنواع القوالب
http://data.europa.eu/esco/skill/8034a1ea-5ee0-4a84-8fd3-16411c8d86fb	agroforestry	ar	زراعة الأحراج
http://data.europa.eu/esco/skill/86f0bb12-6491-4be7-8306-c88900e91a63	green bonds	ar	السندات الخضراء
http://data.europa.eu/esco/skill/88ec9e5e-8798-475d-81a3-dd5ea7e96215	qualitative risk analysis techniques	ar	تقنيات التحليل الكمي للمخاطر
http://data.europa.eu/esco/skill/c65ac31c-fdaf-4e87-beca-8ed952c3aa35	biogas energy production	ar	إنتاج طاقة الغاز الحيوي
http://data.europa.eu/esco/skill/d03dbfd1-0415-4a3a-8d2b-ff4dfff06bc8	reinsurance	ar	إعادة التأمين
http://data.europa.eu/esco/skill/9ccb56ee-3d5f-4d48-8692-8f96fe1e4adb	solar absorption cooling system	ar	نظام تبريد بالامتصاص الشمسي
http://data.europa.eu/esco/skill/9aabb257-530a-4a38-83c8-35ca52caa954	rubber technology	ar	تكنولوجيا المطاط
http://data.europa.eu/esco/skill/457c2e47-07e6-4073-827e-e1c21f3e5869	evaluation theory and model	ar	نظرية ونموذج التقييم
http://data.europa.eu/esco/skill/b01444aa-6f62-4b7d-ab30-4385a9148580	personal reflection techniques based on feedback	ar	تقنيات التفكير الشخصي المعتمدة على استرجاع المعلومات
http://data.europa.eu/esco/skill/f03a3387-c4a7-41e3-a5d4-dd4577147940	integrated design	ar	التصميم المندمج
http://data.europa.eu/esco/skill/3d294b92-1024-48bc-999e-5c5d687659d9	development economics	ar	اقتصاديات النمو
http://data.europa.eu/esco/skill/bdb4f02e-72d5-41ca-a662-0498dc3fb070	health technology assessment 	ar	تقييم تكنولوجيا الصحة
http://data.europa.eu/esco/skill/0aabb61b-5382-490a-bf44-375858f9cd3e	types of tidal stream generators	ar	أنواع مولدات تيارات المد والجذر
http://data.europa.eu/esco/skill/dada8e80-2a53-41bf-9eac-f8c1f9971bed	sustainable building materials	ar	مواد البناء المستدامة
http://data.europa.eu/esco/skill/1ffac4ac-fda7-407d-8ed1-ca8f4a8dc146	Angular	ar	انغيلار 
http://data.europa.eu/esco/skill/aadf267e-08f0-4bf3-ae4a-f1670b8e9e5d	offshore renewable energy technologies	ar	تكنولوجيات الطاقة المتجددة في عرض البحار
http://data.europa.eu/esco/skill/670f8eea-f25b-4c3f-97ef-a4729d4c63d6	smart contract	ar	عقد ذكي
http://data.europa.eu/esco/skill/4eba4667-402e-4aea-a15d-c9fb82da60dd	combined heat and power generation	ar	توليد الحرارة والقدرة معاً
http://data.europa.eu/esco/skill/d846661e-04b8-4b30-8b6b-f3525799fd3a	community-led local development	ar	التنمية المحلية بقيادة المجتمع المحلي
http://data.europa.eu/esco/skill/8744f28f-59a9-45af-8ef6-6944cb5a1473	risk identification	ar	تعريف المخاطر
http://data.europa.eu/esco/skill/981616a1-2718-419c-b99f-53460cd873a8	European Structural and Investment Funds regulations	ar	لائحات الصناديق الهيكلية والاستثمارية الأوروبية
http://data.europa.eu/esco/skill/ec4de8aa-9ba4-412b-832d-93361210eae3	marine technology	ar	تكنولوجيا بحرية
